Wavelength	Mean	Std+	Std-
990	0.4720312	0.557818189	0.386244211
991	0.4722664	0.558070027	0.386462773
992	0.472347	0.558175966	0.386518034
993	0.472649	0.558501785	0.386796215
994	0.473187	0.558999039	0.387374961
995	0.4734888	0.559336626	0.387640974
996	0.4732274	0.559283849	0.387170951
997	0.4740524	0.559882263	0.388222537
998	0.4747462	0.560555768	0.388936632
999	0.4752082	0.56124305	0.38917335
1000	0.4755964	0.561719467	0.389473333
1001	0.479372	0.561689306	0.397054694
1002	0.4800882	0.562749721	0.397426679
1003	0.4808696	0.563752765	0.397986435
1004	0.481266	0.564184641	0.398347359
1005	0.4813958	0.56418663	0.39860497
1006	0.4819232	0.564574226	0.399272174
1007	0.4830658	0.565702413	0.400429187
1008	0.4841272	0.566892627	0.401361773
1009	0.4847044	0.567687569	0.401721231
1010	0.4851944	0.568350358	0.402038442
1011	0.4859756	0.569225587	0.402725613
1012	0.486879	0.570248138	0.403509862
1013	0.4877646	0.571330956	0.404198244
1014	0.4886502	0.572369978	0.404930422
1015	0.489192	0.572969671	0.405414329
1016	0.4894796	0.573287734	0.405671466
1017	0.490355	0.574416626	0.406293374
1018	0.4916112	0.576032898	0.407189502
1019	0.492627	0.577246236	0.408007764
1020	0.4932582	0.57794134	0.40857506
1021	0.4937792	0.578496984	0.409061416
1022	0.4944624	0.579250484	0.409674316
1023	0.4951638	0.579989623	0.410337977
1024	0.495809	0.58066299	0.41095501
1025	0.4966252	0.58161897	0.41163143
1026	0.49761	0.58281248	0.41240752
1027	0.4984284	0.583770878	0.413085922
1028	0.4990586	0.584522172	0.413595028
1029	0.4997962	0.585383644	0.414208756
1030	0.5006974	0.586296276	0.415098524
1031	0.5015902	0.587254206	0.415926194
1032	0.502198	0.588169015	0.416226985
1033	0.502632	0.588866894	0.416397106
1034	0.5032954	0.589519374	0.417071426
1035	0.5041708	0.590328168	0.418013432
1036	0.5050678	0.591260081	0.418875519
1037	0.5058356	0.592128715	0.419542485
1038	0.5063536	0.592757201	0.419949999
1039	0.5068036	0.593306662	0.420300538
1040	0.5074234	0.594041223	0.420805577
1041	0.5081632	0.594910163	0.421416237
1042	0.50884	0.595714574	0.421965426
1043	0.5094504	0.596471006	0.422429794
1044	0.5100148	0.597197599	0.422832001
1045	0.5106278	0.597961323	0.423294277
1046	0.5113754	0.598779045	0.423971755
1047	0.5119724	0.599338174	0.424606626
1048	0.512322	0.59971738	0.42492662
1049	0.5127604	0.600379465	0.425141335
