Wavelength	Mean	Std+	Std-
878	0.5151971	0.570800907	0.459593293
879	0.5153779	0.570992111	0.459763689
880	0.51548115	0.571085453	0.459876847
881	0.51556185	0.571167497	0.459956203
882	0.5156216	0.571232431	0.460010769
883	0.51565635	0.57127434	0.46003836
884	0.5157481	0.571352899	0.460143301
885	0.5158641	0.571467757	0.460260443
886	0.5159952	0.571606371	0.460384029
887	0.5160873	0.571692314	0.460482286
888	0.5160479	0.571643089	0.460452711
889	0.5159572	0.571536604	0.460377796
890	0.5158925	0.571442668	0.460342332
891	0.5157449	0.571257778	0.460232022
892	0.51558245	0.571056714	0.460108186
893	0.5154234	0.570859492	0.459987308
894	0.51530335	0.570690035	0.459916665
895	0.51514515	0.570460584	0.459829716
896	0.5149461	0.570171338	0.459720862
897	0.5147428	0.569904993	0.459580607
898	0.5146643	0.569776338	0.459552262
899	0.51467395	0.569744471	0.459603429
900	0.51475265	0.56978782	0.45971748
901	0.51467475	0.569722861	0.459626639
902	0.5145511	0.569614936	0.459487264
903	0.5144129	0.56947971	0.45934609
904	0.51433005	0.569362416	0.459297684
905	0.5143194	0.569310288	0.459328512
906	0.51435005	0.569293466	0.459406634
907	0.51413425	0.569036266	0.459232234
908	0.5139947	0.568851795	0.459137605
909	0.5138826	0.568689129	0.459076071
910	0.51371515	0.56846074	0.45896956
911	0.5135734	0.568274485	0.458872315
912	0.51347955	0.568136727	0.458822373
913	0.5134606	0.568066551	0.458854649
914	0.51345325	0.568030699	0.458875801
915	0.51346745	0.568029967	0.458904933
916	0.51348425	0.568042435	0.458926065
917	0.51324965	0.567784055	0.458715245
918	0.5131898	0.567710661	0.458668939
919	0.51322995	0.567739783	0.458720117
920	0.51327825	0.56776488	0.45879162
921	0.51312005	0.567594041	0.458646059
922	0.51298725	0.567441391	0.458533109
923	0.5130261	0.567440159	0.458612041
924	0.51284165	0.567180614	0.458502686
925	0.51238085	0.566612658	0.458149042
926	0.51162895	0.56572077	0.45753713
927	0.51107735	0.56505226	0.45710244
928	0.51042055	0.564252703	0.456588397
929	0.50967015	0.563322363	0.456017937
930	0.50893105	0.562333368	0.455528732
931	0.50803435	0.561198868	0.454869832
932	0.50708235	0.559990233	0.454174467
933	0.50627075	0.558895814	0.453645686
934	0.50528485	0.557654422	0.452915278
935	0.50443195	0.556564708	0.452299192
936	0.5038662	0.555802789	0.451929611
937	0.50333245	0.55514707	0.45151783
938	0.50243125	0.554171837	0.450690663
939	0.501408	0.553084969	0.449731031
940	0.5007883	0.55228267	0.44929393
941	0.5001163	0.551528073	0.448704527
942	0.49947245	0.550796034	0.448148866
943	0.4989269	0.550074935	0.447778865
944	0.49821995	0.549184025	0.447255875
945	0.4970999	0.547819298	0.446380502
946	0.49547015	0.545866415	0.445073885
947	0.4939206	0.544084492	0.443756708
948	0.492533	0.542452644	0.442613356
949	0.4912455	0.540910621	0.441580379
950	0.4897811	0.539165952	0.440396248
951	0.48818695	0.537314275	0.439059625
952	0.48648885	0.535342254	0.437635446
953	0.48467285	0.533190682	0.436155018
954	0.4825858	0.530813601	0.434357999
